case,ft,slope,north,east,planc,profc,elev,slope2
1,針葉樹林型,35.94211187138234,-0.7241379310344827,0.6896551724137933,0.0023127229488703925,0.004812722948870392,1122.0,1291.8354057749632
1,闊葉樹林型,37.11250830386473,-0.13216372009101804,-0.9912279006826347,-0.013427947598253276,0.0015720524017467249,2125.0,1377.3382726044285
1,闊葉樹林型,37.83331466287141,-0.06438227799796505,-0.9979253089684582,-0.00978756476683938,-0.0022875647668393786,2020.0,1431.3596983798407
1,闊葉樹林型,58.69964986559793,-0.33440984517076483,0.9424277454812465,0.01724815157116451,-0.01275184842883549,1289.0,3445.6488943437907
1,針闊葉樹混淆,43.02734418130677,0.9374252720097653,-0.3481865296036271,-0.0001694763271162126,-0.020169476327116215,1848.0,1851.3523472966338
1,闊葉樹林型,56.82653395427205,0.196116135138184,0.9805806756909201,0.06062499999999999,0.0006249999999999998,2013.0,3229.254961256034
1,闊葉樹林型,59.53716225202639,-0.294085848837523,0.9557790087219501,0.13724324324324327,-0.09525675675675677,1966.0,3544.6736890241164
1,闊葉樹林型,47.03908938941234,-0.20952908873087356,-0.9778024140774094,0.004365853658536586,-0.008134146341463415,1702.0,2212.6759305851247
1,闊葉樹林型,36.94611005709807,0.930751493440347,0.36565237242299353,-0.0021491712707182318,-0.029649171270718234,1513.0,1365.015048351203
1,闊葉樹林型,49.85993385121615,-0.5692099788303083,-0.8221921916437785,0.0088,-0.0011999999999999986,1576.0,2486.01300364765
1,闊葉樹林型,22.737405889726226,0.9544799780350298,0.29827499313594674,-0.009323843416370105,-0.001823843416370107,1472.0,516.9896265941569
1,闊葉樹林型,42.674645497560086,-0.7592566023652965,-0.6507913734559687,-0.002705882352941176,0.022294117647058825,1552.0,1821.1253683424252
1,闊葉樹林型,47.7924373291279,0.99768369268154,-0.06802388813737771,0.007511568123393317,-0.009988431876606684,1515.0,2284.117065858618
1,闊葉樹林型,49.017701104158654,-0.9990561583550596,0.043437224276306904,0.010306603773584907,0.00030660377358490573,2094.0,2402.7350215366364
1,闊葉樹林型,35.95829151209359,-0.034462275839778976,-0.9994059993535875,0.012106591448931118,-0.007893408551068883,1817.0,1292.9987284687018
1,闊葉樹林型,43.02734418130678,-0.9909924304103234,0.133917896001395,0.0040826757532281205,-0.00591732424677188,1409.0,1851.3523472966344
1,闊葉樹林型,31.05129356595241,0.6643638388299198,-0.7474093186836597,0.009965517241379309,-3.448275862069004e-05,1441.0,964.1828321189575
1,闊葉樹林型,40.41337530810542,-0.7633862853691145,-0.6459422414661738,-0.004357758620689656,0.0006422413793103448,289.0,1633.240903793785
1,待成林地,46.42958537828381,0.04756514941544941,0.9988681377244376,0.019168552036199098,-0.020831447963800907,2044.0,2155.7063983993457
1,針闊葉樹混淆,48.99761517464819,-0.6737538576856826,-0.7389558439133295,0.004315068493150684,0.0018150684931506848,1926.0,2400.7662928029144
1,闊葉樹林型,38.659808254090095,-1.0,1.2246467991473532e-16,0.014999999999999998,0.01,926.0,1494.5807742430127
1,針葉樹林型,38.99732513321522,-0.9880120337511015,-0.15437688027360938,0.022774070543374644,-0.009725929456625357,1482.0,1520.7913675456996
1,闊葉樹林型,41.98721249581666,6.123233995736766e-17,1.0,0.005,-0.005,1353.0,1762.9260131688625
1,闊葉樹林型,34.30834539460494,-0.1465486610894623,-0.9892034623538708,0.007993288590604025,0.005493288590604027,1676.0,1177.0625637155101
1,闊葉樹林型,49.45204096540979,-0.6630352452962303,-0.7485881801731629,0.013740850869167431,-0.011259149130832573,1158.0,2445.5043556445685
1,闊葉樹林型,33.02386755579665,6.123233995736766e-17,-1.0,-0.005,-0.005,1325.0,1090.5758283427986
1,闊葉樹林型,28.22569196507436,0.8849182223819824,-0.46574643283262235,0.0014750542299349243,-0.016024945770065076,1342.0,796.6896869072633
1,針闊葉樹混淆,35.81208696357704,0.9701425001453319,0.24253562503633297,0.00029411764705882367,-0.002205882352941177,2240.0,1282.5055726868045
1,針闊葉樹混淆,42.18376530657795,0.41380294430118403,0.9103664774626047,0.012936643835616438,-0.04206335616438356,1606.0,1779.4700554404499
1,闊葉樹林型,41.99819984310421,0.9996144206527183,-0.027767067240353285,-0.007316885119506554,-0.004816885119506554,1786.0,1763.8487900613186
1,闊葉樹林型,43.42182054759477,0.9774141654398673,-0.21133279252753887,0.006214235868806699,0.0037142358688066995,1657.0,1885.4544996675234
1,闊葉樹林型,31.05129356595241,0.7474093186836597,0.6643638388299198,0.009068965517241378,0.01406896551724138,1520.0,964.1828321189575
1,闊葉樹林型,36.57693385156434,0.5390536964233673,-0.8422714006615113,0.007502837684449488,2.8376844494887073e-06,1716.0,1337.8720899817135
1,闊葉樹林型,44.23706899687729,0.667545015752026,0.7445694406464903,0.0012211601845748194,-0.011278839815425183,1690.0,1956.918273434482
1,闊葉樹林型,43.26125824127405,-0.29221853559902033,-0.9563515710513388,0.00573394495412844,0.0032339449541284406,1795.0,1871.5364646182018
1,闊葉樹林型,46.78903266978297,-0.1643989873053573,-0.9863939238321437,-0.00195945945945946,-0.00945945945945946,1562.0,2189.213578174018
1,竹林,45.22207888903144,-0.9178570359601426,-0.3969111506854672,0.01652307692307693,-0.015976923076923076,591.0,2045.0364190457828
1,闊葉樹林型,41.56364135798625,0.9304083928170915,-0.36652451838249067,0.010122217806041335,-0.014877782193958666,1376.0,1727.536282935305
1,闊葉樹林型,38.32881810145589,-0.5692099788303083,-0.8221921916437785,0.00455,-0.00045000000000000004,1985.0,1469.0982970544924
1,闊葉樹林型,47.254232805058734,0.7625091353727915,-0.6469774481950958,-0.0012867058195408442,-0.023786705819540843,1326.0,2232.9625179946893
1,闊葉樹林型,38.06176053983252,-0.2873478855663455,-0.9578262852211514,-0.010160550458715596,0.007339449541284404,1852.0,1448.6976153915518
1,竹林,11.648634944412734,0.24253562503633289,-0.9701425001453319,0.0014705882352941174,0.006470588235294118,840.0,135.69069606819346
1,待成林地,42.17291298675989,-0.7727262545252341,0.634739423360014,0.03366717440974867,-0.023832825590251336,563.0,1778.554589788821
1,竹闊混淆林,22.59136070457113,0.5407575913134988,0.8411784753765535,0.000631768953068592,-0.0018682310469314086,516.0,510.3695784840406
1,竹林,39.727886428017456,0.9927337820337083,-0.12033136751923738,0.0015158371040723984,-0.030984162895927602,316.0,1578.3049600374536
1,竹闊混淆林,33.946295027753955,0.9284766908852593,-0.3713906763541037,0.002327586206896552,-0.005172413793103448,356.0,1152.3509461113129
1,竹闊混淆林,38.453757061620536,0.47222141251541894,-0.8814799700287821,0.005827552031714568,-0.0016724479682854313,401.0,1478.6914321541312
1,竹闊混淆林,38.659808254090095,1.0,0.0,0.005,0.005,835.0,1494.5807742430127
1,竹林,28.405971880095237,-0.5547001962252293,-0.8320502943378436,0.008653846153846154,-0.011346153846153848,687.0,806.8992384527613
1,闊葉樹林型,36.34180401854167,0.16990691650764617,0.985460115744348,0.004333140877598153,-0.02066685912240185,185.0,1320.7267193220916
1,闊葉樹林型,47.733674255402825,0.3635424856527065,0.9315776194850602,-0.003910686628807432,-0.05141068662880744,171.0,2278.5036579209063
1,闊葉樹林型,29.205932247399417,0.9838699100999074,-0.17888543819998318,-0.00021999999999999998,-0.00021999999999999998,1436.0,852.9864784396851
1,闊葉樹林型,38.876655136344326,0.9922778767136676,-0.12403473458920845,-0.000923076923076923,-0.000923076923076923,1231.0,1511.3943145902476
1,闊葉樹林型,34.85410224097107,0.9333456062030595,0.3589790793088691,-0.009162371134020617,0.010837628865979382,1177.0,1214.808443024065
1,闊葉樹林型,39.57420005713789,0.9981684966311909,0.06049506040189036,-0.004933668801463862,0.00756633119853614,1052.0,1566.1173101623724
1,闊葉樹林型,38.876655136344326,0.9922778767136676,0.12403473458920845,-0.005461538461538461,-0.005461538461538461,997.0,1511.3943145902476
1,闊葉樹林型,46.53438273346463,0.592390450477518,-0.8056510126494245,-0.008307130825379,0.019192869174620996,993.0,2165.4487763845714
1,闊葉樹林型,37.29207573526101,0.3939192985791677,0.9191450300180579,-0.004288793103448276,0.015711206896551724,1128.0,1390.6989126444428
1,闊葉樹林型,27.911980918711127,0.33035042472810605,0.9438583563660174,-0.0018374164810690424,0.0006625835189309576,1711.0,779.078678806494
1,闊葉樹林型,23.167586698400417,0.11684124756739714,0.9931506043228762,-0.0007593856655290103,0.0017406143344709897,1653.0,536.7370734278999
1,闊葉樹林型,24.52281262777141,-0.1643989873053573,0.9863939238321437,0.001621621621621622,-0.0008783783783783784,1399.0,601.3683391767848
1,闊葉樹林型,37.11250830386473,0.13216372009101793,0.9912279006826347,0.006222707423580785,0.001222707423580786,1310.0,1377.3382726044285
1,闊葉樹林型,32.47251629973426,-0.7071067811865475,0.7071067811865476,-0.00125,0.0037500000000000003,1062.0,1054.4643148365071
1,闊葉樹林型,39.57420005713789,0.9981684966311909,0.06049506040189036,-0.010935498627630377,-0.0034354986276303756,1574.0,1566.1173101623724
1,闊葉樹林型,36.88516922477569,0.9994449069791543,-0.033314830232638475,-0.007325194228634851,0.00017480577136514983,1505.0,1360.5157087403395
1,闊葉樹林型,31.693440803183943,-0.5263546146162956,0.8502651466878617,-0.0005553278688524588,-0.0005553278688524588,1827.0,1004.4741899449249
1,闊葉樹林型,31.05129356595241,0.6643638388299198,0.7474093186836597,-0.024620689655172414,0.010379310344827588,1814.0,964.1828321189575
1,闊葉樹林型,37.30694874098832,-0.7546055221635048,0.6561787149247865,-0.0011517761033369215,0.0013482238966630788,1748.0,1391.8084243627297
1,闊葉樹林型,29.205932247399417,0.8944271909999159,-0.4472135954999579,0.005,0.005,1561.0,852.9864784396851
1,闊葉樹林型,52.29238200224395,-0.6571352004324272,-0.7537727299077843,-0.0006845349271572671,-0.023184534927157267,393.0,2734.4932154686066
1,闊葉樹林型,33.946295027753955,-0.9656157585206697,0.2599734734478726,0.017862068965517244,0.005362068965517242,445.0,1152.3509461113129
1,闊葉樹林型,35.795759914707084,0.8320502943378436,0.5547001962252291,0.005384615384615385,-0.029615384615384616,327.0,1281.3364278713505
1,闊葉樹林型,36.19905592632724,-0.13663739713703107,0.9906211292434748,0.01587514585764294,-0.006624854142357059,612.0,1310.3716499573673
1,闊葉樹林型,44.6831922342158,-0.9605642644145614,0.27805807654105746,-0.012253993610223642,0.005246006389776358,1028.0,1996.5876682398834
1,闊葉樹林型,25.89250179780793,-0.20601048104984188,-0.978549784986749,0.009389920424403184,-0.008110079575596816,630.0,670.421649349487
1,待成林地,28.14782196842062,0.7943578329771961,0.6074501075707971,-0.004912663755458515,8.733624454148456e-05,789.0,792.2998815659024
1,闊葉樹林型,40.47420622680254,-0.996129850025381,-0.08789381029635696,-0.020536480686695276,-0.003036480686695279,1196.0,1638.1613696897418
1,闊葉樹林型,39.50971228619393,0.24253562503633289,0.9701425001453319,0.007647058823529411,-0.002352941176470589,537.0,1561.0173649378237
1,闊葉樹林型,35.746679440302486,-0.34731435582359393,0.9377487607237036,-0.013362484921592279,0.004137515078407721,1261.0,1277.8250910077445
1,闊葉樹林型,31.83974832021572,-0.6441357457827798,-0.7649111981170508,-0.007025931928687198,0.010474068071312802,855.0,1013.7695730946797
1,闊葉樹林型,40.327805440220686,0.9718501056887048,-0.2356000256215042,0.00044232437120555063,0.00794232437120555,1009.0,1626.3318916242931
1,闊葉樹林型,28.91046765839842,0.9958932064677039,-0.09053574604251853,-0.004918032786885246,-0.004918032786885246,951.0,835.8151402273011
1,闊葉樹林型,47.988906399374976,0.5854905538443586,0.8106792283998809,-0.003879310344827586,0.0011206896551724137,870.0,2302.9351374079724
1,闊葉樹林型,20.92817687973532,0.9805806756909201,-0.19611613513818402,0.022019230769230767,0.0020192307692307693,1152.0,437.98858750948807
1,闊葉樹林型,55.05607807612879,0.33190621159093386,-0.9433123908373907,-0.0011649374427830335,-0.018664937442783035,1081.0,3031.171733124789
1,闊葉樹林型,49.341526229406895,0.9662349396012463,-0.25766265056033233,0.0004979253112033194,-0.007002074688796679,1018.0,2434.5862106472487
1,針葉樹林型,27.26604445073282,0.9701425001453319,0.24253562503633297,-0.017647058823529415,0.0048529411764705885,1460.0,743.437179989338
1,闊葉樹林型,35.14579037169356,0.10653312363426519,0.994309153919809,0.008474148802017654,0.0009741488020176545,811.0,1235.2265808510276
1,闊葉樹林型,38.577711707605054,-0.5328132696861392,-0.8462328400897506,-0.008877701375245583,-0.008877701375245583,1126.0,1488.239840595088
1,闊葉樹林型,34.18253892596887,0.1104315260748466,0.9938837346736189,-0.011082317073170733,-0.0010823170731707316,736.0,1168.4459674253771
1,闊葉樹林型,18.541977963997237,0.8944271909999159,-0.4472135954999579,0.0075,-0.0025,968.0,343.8049468173591
1,竹闊混淆林,44.15186907819886,-0.8240419241993677,0.5665288228870651,0.0057692307692307696,0.0007692307692307694,584.0,1949.3875430984124
1,待成林地,28.91046765839842,-0.09053574604251849,-0.9958932064677039,-0.004436475409836066,0.005563524590163934,312.0,835.8151402273011
1,竹闊混淆林,19.82702865340817,0.8320502943378436,0.5547001962252291,0.03711538461538462,-0.002884615384615385,445.0,393.11106522306864
1,竹闊混淆林,26.593674030621376,-0.9987523388778446,0.04993761694389209,0.033615960099750625,-0.0038840399002493765,387.0,707.2234984469458
1,待成林地,34.30834539460494,-0.879291966536774,0.47628314854075277,-0.00016107382550335588,-0.002661073825503356,750.0,1177.0625637155101
1,待成林地,26.47888107199723,-0.9535826651341416,-0.3011313679370975,0.001473551637279597,0.008973551637279597,1050.0,701.1311428249732
1,待成林地,14.103462835639398,-0.9950371902099892,0.09950371902099886,-0.002227722772277228,0.0002722772277227723,1120.0,198.9076639562617
1,闊葉樹林型,8.049466975528398,-0.7071067811865475,0.7071067811865476,0.0018749999999999997,-0.008125,1133.0,64.7939185901223
1,闊葉樹林型,18.00416160591338,-1.0,1.2246467991473532e-16,0.0,0.0075,1091.0,324.1498351318455
1,竹闊混淆林,23.132182561931256,-0.9363291775690444,-0.35112344158839176,-0.006438356164383561,0.00856164383561644,815.0,535.0978700785165
1,闊葉樹林型,23.3434296829173,-0.9847835588179369,-0.1737853339090475,-0.0035696308724832222,0.0014303691275167787,808.0,544.9157093613045
1,闊葉樹林型,16.69924423399362,6.123233995736766e-17,1.0,0.01,-0.015,1322.0,278.8647579865692
1,闊葉樹林型,39.53553952464218,0.8178064193007666,-0.5754934061746135,-0.005005733944954128,0.01999426605504587,1682.0,1563.0588855045442
1,闊葉樹林型,42.67464549756009,0.9761870601839527,-0.2169304578186562,0.014264705882352941,-0.005735294117647059,1307.0,1821.1253683424259
1,闊葉樹林型,52.29238200224395,0.7537727299077843,0.6571352004324273,0.015667725065371684,-0.04183227493462832,1494.0,2734.4932154686066
1,闊葉樹林型,42.27030207946822,0.5225620579292874,-0.8526012524109428,-0.0036677382753403944,-0.008667738275340394,1425.0,1786.7784378894955
1,闊葉樹林型,43.541102539000306,-0.02630668208823287,0.9996539193528472,-0.007589965397923875,-0.005089965397923875,1012.0,1895.827610311739
1,針葉樹林型,51.00026655710474,0.5263546146162953,0.8502651466878619,-0.013098360655737704,0.0019016393442622948,1926.0,2601.027188895736
1,闊葉樹林型,43.77679566071583,0.9653633930282663,0.26090902514277464,-0.006855003403675971,-0.03435500340367598,1173.0,1916.407838320068
1,闊葉樹林型,23.025492008528037,1.0,0.0,-0.01,0.0025,1927.0,530.1732822347885
1,闊葉樹林型,25.43844441156941,0.9986178293325098,-0.052558833122763673,-0.0073411602209944755,-0.0023411602209944754,1981.0,647.1144540805069
1,闊葉樹林型,35.43232547287678,0.9486832980505138,0.31622776601683794,-0.011749999999999998,0.00825,1509.0,1255.4496884158725
1,闊葉樹林型,42.16205280597383,0.1104315260748466,-0.9938837346736189,0.01492378048780488,-0.020076219512195126,1744.0,1777.6386968137256
1,針葉樹林型,45.22207888903144,0.6945945136995674,-0.7194014606174091,-0.006206153846153846,0.006293846153846153,2583.0,2045.0364190457828
1,針闊葉樹混淆,45.35368663627471,0.9383431168171101,0.3457053588273563,-0.028207317073170732,0.01679268292682927,2275.0,2056.9568915014033
1,竹林,32.63194030642942,0.6246950475544243,-0.7808688094430303,0.013658536585365855,-0.006341463414634147,497.0,1064.843528162373
1,闊葉樹林型,12.97935049792772,0.6507913734559685,-0.7592566023652967,0.0376764705882353,-0.009823529411764703,562.0,168.46353934805657
1,闊葉樹林型,38.50896869263104,0.7226418571476991,-0.6912226459673645,-0.0013030602171767033,-0.0038030602171767037,667.0,1482.9406697700379
1,竹闊混淆林,36.71637457580036,0.6368814469962915,-0.7709617516270895,0.0005688202247191009,0.005568820224719101,784.0,1348.0921619904789
1,竹闊混淆林,49.910035775824355,0.1473113030887814,-0.9890901778818174,-0.007500000000000001,0.007500000000000001,447.0,2491.011671144067
1,竹闊混淆林,39.76607121224395,0.8411784753765535,-0.5407575913134988,-0.011227436823104694,-0.0012274368231046922,607.0,1581.3404196572571
1,竹闊混淆林,49.3088444642106,0.42993358039234775,-0.9028605188239304,-0.006266173752310536,-0.0012661737523105363,528.0,2431.3621423957125
1,竹林,27.155878281943988,0.682318250360011,-0.731055268242869,0.021532066508313543,-0.00596793349168646,456.0,737.4417252637571
1,竹林,43.33171975024536,0.847998304005088,-0.52999894000318,0.004438202247191011,-0.005561797752808989,626.0,1877.637936513804
1,竹林,25.253207609369632,0.52999894000318,-0.8479983040050879,-0.017078651685393256,0.007921348314606742,563.0,637.7244945619243
1,待成林地,36.055029684428945,-0.9615239476408232,-0.27472112789737824,0.0030188679245283026,-0.0019811320754716984,475.0,1299.9651655450523
1,闊葉樹林型,47.66726112371988,-0.8654262854811261,0.5010362705417049,0.011405601659751036,-0.008594398340248962,446.0,2272.1677830368967
1,竹林,31.007583006867133,0.9566738804288584,-0.291161615782696,0.009165224913494809,-0.0008347750865051907,516.0,961.4702039277554
1,闊葉樹林型,39.14355704978305,0.6757246285173464,-0.7371541402007413,0.004358490566037735,0.004358490566037735,563.0,1532.2180585096203
1,闊葉樹林型,38.04757894764742,0.44721359549995804,0.8944271909999159,-0.013500000000000002,0.0015,752.0,1447.6182637774634
1,闊葉樹林型,25.407718108948472,6.123233995736766e-17,-1.0,-0.005,0.0425,808.0,645.5521395037881
1,闊葉樹林型,34.30834539460494,0.9892034623538708,0.14654866108946235,0.0045838926174496634,-0.0029161073825503354,779.0,1177.0625637155101
1,闊葉樹林型,25.892501797807935,0.8240419241993676,-0.5665288228870652,-0.0016976127320954908,0.0008023872679045092,767.0,670.4216493494871
1,竹闊混淆林,16.753888986635726,0.6643638388299198,0.7474093186836597,-0.01820689655172414,0.009293103448275863,815.0,280.69279617651387
1,闊葉樹林型,27.238572082130066,0.48564293117863205,0.8741572761215378,0.00446933962264151,-0.005530660377358491,597.0,741.9398090733954
1,闊葉樹林型,30.985684296843363,0.9991330730923519,-0.04163054471218133,-0.0025476603119584055,-4.7660311958405554e-05,864.0,960.1126313436454
1,闊葉樹林型,39.76607121224395,0.8411784753765535,-0.5407575913134988,-0.0025992779783393506,0.00240072202166065,914.0,1581.3404196572571
1,闊葉樹林型,44.563720855785085,-0.913811548620257,0.4061384660534478,-0.0023195876288659794,0.002680412371134021,968.0,1985.9252165123346
1,闊葉樹林型,35.565430802303304,0.5943910610838058,0.8041761414663254,0.0027460268948655254,-0.0072539731051344735,1590.0,1264.8998681534247
1,闊葉樹林型,32.005383208083494,6.123233995736766e-17,-1.0,0.005,-0.0025,1276.0,1024.344554296273
1,竹闊混淆林,26.849053663953967,0.34570535882735626,0.9383431168171101,0.019027439024390243,-0.015972560975609756,948.0,720.87168264988
1,闊葉樹林型,54.97369304972167,-0.19274530403092788,-0.9812488205210874,0.00497390236413878,-0.047526097635861235,642.0,3022.1069275250165
1,竹闊混淆林,50.4127146242384,-0.9922778767136676,0.12403473458920838,-0.03676923076923077,0.003230769230769231,310.0,2541.4417957849
1,待成林地,56.10606921127311,-0.8733638743282574,0.48706831452922067,-0.03596614950634697,0.04153385049365303,434.0,3147.891002340168
1,待成林地,33.65076727448982,-0.8262273428075477,-0.5633368246415097,0.014615655853314528,-0.007884344146685473,728.0,1132.3741381618752
1,闊葉樹林型,33.946295027753955,0.8541985556144386,-0.5199469468957453,0.003527586206896552,0.0010275862068965518,531.0,1152.3509461113129
1,闊葉樹林型,30.541505272932262,0.805055837353368,-0.5931990380498501,-0.009398563734290844,0.01310143626570916,559.0,932.7835443365492
1,闊葉樹林型,40.53479707962874,-0.26311740579210885,-0.9647638212377321,0.004086538461538462,-0.0009134615384615381,565.0,1643.0697742866785
1,闊葉樹林型,31.138369345567487,-0.4138029443011839,-0.9103664774626048,0.002345890410958904,0.002345890410958904,569.0,969.5980455009769
1,闊葉樹林型,41.37023532050225,-0.9935326726564042,-0.11354659116073193,-3.223207091055601e-05,0.002467767929089444,696.0,1711.4963704737322
1,竹林,36.1352033247489,0.7875050010075858,0.6163082616581107,0.01018464243845252,-0.0023153575615474805,1113.0,1305.7529193209439
1,竹林,33.02386755579665,-0.9230769230769231,0.3846153846153846,0.0020414201183431954,-0.002958579881656805,1087.0,1090.5758283427986
1,竹林,38.004957659317206,-0.9917778666340251,0.12797133763019675,-0.005511770726714432,-0.003011770726714432,1141.0,1444.3768066864936
1,待成林地,34.66253388314486,-0.7592566023652965,-0.6507913734559687,-0.0037352941176470584,0.008764705882352942,1304.0,1201.4912552001656
1,闊葉樹林型,33.33081260166977,0.15205718425394102,0.9883716976506172,0.0007514450867052023,0.0007514450867052023,526.0,1110.9430686876283
1,闊葉樹林型,2.862405226111748,1.0,0.0,-0.005,-0.0,329.0,8.193363678471846
1,竹闊混淆林,28.835768652404315,-0.04540766091864988,0.9989685402102996,0.01368556701030928,-0.00881443298969072,581.0,831.5015537749833
1,闊葉樹林型,29.686933196903503,0.7893522173763263,0.6139406135149204,0.010048076923076923,-0.01495192307692308,568.0,881.3140026374112
1,竹闊混淆林,27.26604445073282,-0.7761140001162654,0.6305926250944658,-0.013588235294117646,0.003911764705882352,407.0,743.437179989338
1,待成林地,33.27369602543111,-0.6476484200955404,-0.7619393177594593,0.008730043541364295,-0.003769956458635704,768.0,1107.1388471927899
1,待成林地,42.1729129867599,-0.4691552259617493,-0.8831157194574106,0.02161081492764661,-0.010889185072353388,873.0,1778.5545897888217
1,闊葉樹林型,18.445687755403306,-0.9743911956946198,-0.2248595066987585,0.006404494382022471,-0.008595505617977528,748.0,340.24339676983544
1,闊葉樹林型,44.60058682281712,0.5070201265633938,-0.8619342151577696,-0.009241645244215939,0.02575835475578406,867.0,1989.2123449396481
1,闊葉樹林型,25.65191625517833,0.7808688094430304,-0.6246950475544243,0.0026829268292682925,0.00018292682926829263,570.0,658.0208075626823
1,闊葉樹林型,27.26604445073282,0.9216353751380653,-0.38805700005813276,-0.009317647058823528,0.003182352941176471,739.0,743.437179989338
1,闊葉樹林型,24.359555875506427,-0.9938837346736189,0.11043152607484645,0.001981707317073171,-0.0030182926829268293,396.0,593.3879624519196
1,闊葉樹林型,32.087580878338315,0.996815278536125,0.07974522228289001,-0.004988076311605723,-0.012488076311605723,752.0,1029.6128466239027
1,闊葉樹林型,43.491519345092,0.9486832980505138,-0.31622776601683794,-0.016875000000000005,0.018125,787.0,1891.5122549445118
1,闊葉樹林型,37.83331466287141,-0.9979253089684582,-0.06438227799796523,-0.009023316062176167,-0.011523316062176167,919.0,1431.3596983798407
1,待成林地,40.04325099636187,0.5057194997124201,-0.8626979700976579,0.00022676991150442466,0.005226769911504425,857.0,1603.461950357636
1,闊葉樹林型,33.946295027753955,0.9284766908852593,-0.3713906763541037,-0.0005172413793103448,0.0019827586206896553,980.0,1152.3509461113129
1,闊葉樹林型,15.909875915266639,0.7893522173763263,0.6139406135149204,0.05025,-0.019749999999999997,873.0,253.12415163918146
1,待成林地,32.087580878338315,-0.3987261114144501,0.917070056253235,0.013076311605723371,-0.01942368839427663,1045.0,1029.6128466239027
1,闊葉樹林型,35.95829151209359,0.03446227583977888,0.9994059993535875,-0.012482185273159146,-0.002482185273159145,984.0,1292.9987284687018
1,闊葉樹林型,35.746679440302486,0.3473143558235939,0.9377487607237036,-0.03241857659831122,0.02508142340168878,598.0,1277.8250910077445
1,闊葉樹林型,46.76535660991049,0.49360551945838177,-0.8696859152361966,0.022507596685082874,-0.012492403314917128,1079.0,2186.998578852099
1,闊葉樹林型,47.61538175910259,0.889817462812737,0.4563166475962754,0.015294117647058823,-0.022205882352941176,825.0,2267.22458006508
1,闊葉樹林型,25.530275981014736,0.994505452921406,0.10468478451804275,0.03215068493150685,-0.015349315068493151,663.0,651.794991666778
1,闊葉樹林型,35.28126182726603,0.847998304005088,0.52999894000318,0.0012359550561797752,-0.0012640449438202249,777.0,1244.767436124099
1,闊葉樹林型,44.19926406432079,0.9512228189487625,-0.30850469803743646,0.010753469927296762,-0.0017465300727032384,965.0,1953.5749438275595
1,闊葉樹林型,50.57996843609272,0.9863939238321437,0.1643989873053573,-0.0008108108108108109,-0.0008108108108108109,1149.0,2558.3332069961357
1,闊葉樹林型,36.93089662022377,0.9977851578566089,-0.06651901052377393,0.010165929203539823,-0.009834070796460178,641.0,1363.8911251736554
1,闊葉樹林型,48.67204201795561,0.5496165014762765,-0.8354170822439401,0.026336394393426776,-0.016163605606573223,864.0,2368.9676741976364
1,闊葉樹林型,30.108188269968842,-0.12933918406776806,-0.9916004111862218,-0.013169144981412641,0.051830855018587356,761.0,906.5030008998893
1,闊葉樹林型,33.04322068167278,-0.038433122101204344,0.9992611746313143,-0.0025590841949778434,0.009940915805022156,651.0,1091.8544330177276
1,闊葉樹林型,22.144873841221017,0.7371541402007414,-0.6757246285173463,0.031018867924528296,-0.0214811320754717,758.0,490.39543744359486
1,闊葉樹林型,39.612764584574585,-0.4228854653311241,0.9061831399952653,0.016697080291970805,-0.008302919708029198,788.0,1569.1711180329264
1,闊葉樹林型,41.4729343089405,-0.14142135623730953,0.9899494936611666,0.006174999999999999,-0.0038250000000000003,545.0,1720.0042801936943
1,闊葉樹林型,40.315542210772584,0.7071067811865476,-0.7071067811865475,-0.042499999999999996,0.0275,566.0,1625.3429437485859
1,闊葉樹林型,34.802079725529744,0.6114475010757654,0.7912850013921671,-0.000960543337645537,0.0015394566623544632,471.0,1211.1847532221284
1,闊葉樹林型,36.885169224775694,0.8661855860486004,-0.4997224534895771,0.012993895671476135,-0.004506104328523863,755.0,1360.51570874034
1,闊葉樹林型,38.71430174309542,-0.06237828615518063,0.9980525784828885,-0.01058365758754864,-0.02058365758754864,685.0,1498.797159455441
1,闊葉樹林型,32.47251629973426,-0.7071067811865475,0.7071067811865476,0.0,-0.0,752.0,1054.4643148365071
1,待成林地,29.49620849656644,0.7071067811865476,-0.7071067811865475,0.013125,0.0031249999999999993,1218.0,870.0263156729181
1,闊葉樹林型,41.99819984310421,-0.02776706724035335,-0.9996144206527183,0.012212798766383965,-0.00028720123361603705,1454.0,1763.8487900613186
1,竹闊混淆林,42.862412092456296,-0.4579565896743103,-0.888974556426603,0.007947206095791002,0.0029472060957910027,861.0,1837.1863703835436
1,闊葉樹林型,36.839310662660615,-0.9010016697590998,-0.4338156187728999,0.0003953229398663698,0.0003953229398663698,816.0,1357.13481010002
1,闊葉樹林型,41.12786681163709,-0.9161573349021892,-0.40081883401970764,-0.042114754098360664,0.017885245901639348,720.0,1691.5014284757597
1,竹林,39.14355704978305,-0.9828721869343219,-0.18428853505018541,0.0036415094339622644,-0.006358490566037736,679.0,1532.2180585096203
1,闊葉樹林型,30.96375653207352,6.123233995736766e-17,1.0,0.005,0.005,1086.0,958.7542185775256
1,竹林,15.06995574963759,-0.37139067635410367,0.9284766908852593,0.0006896551724137932,-0.004310344827586207,1017.0,227.10356629603504
1,闊葉樹林型,23.893396656492648,0.9593655015712705,0.28216632399155017,1.194267515923546e-05,0.005011942675159234,854.0,570.894403784494
